CH1_C1_n,CH1_C1_mean_nA,CH1_C1_std_nA,CH1_C1_min_nA,CH1_C1_max_nA,CH1_C1_peak_nA,CH1_C1_peak_time_ms,CH1_V1_mean_V,CH1_V1_min_V,CH1_V1_max_V,CH1_R1_mean_Ohm,CH1_C2_n,CH1_C2_mean_nA,CH1_C2_std_nA,CH1_C2_min_nA,CH1_C2_max_nA,CH1_C2_peak_nA,CH1_C2_peak_time_ms,CH1_V2_mean_V,CH1_V2_min_V,CH1_V2_max_V,CH1_R2_mean_Ohm,CH1_C3_n,CH1_C3_mean_nA,CH1_C3_std_nA,CH1_C3_min_nA,CH1_C3_max_nA,CH1_C3_peak_nA,CH1_C3_peak_time_ms,CH1_V3_mean_V,CH1_V3_min_V,CH1_V3_max_V,CH1_R3_mean_Ohm,CH2_C1_n,CH2_C1_mean_nA,CH2_C1_std_nA,CH2_C1_min_nA,CH2_C1_max_nA,CH2_C1_peak_nA,CH2_C1_peak_time_ms,CH2_V1_mean_V,CH2_V1_min_V,CH2_V1_max_V,CH2_R1_mean_Ohm,CH2_C2_n,CH2_C2_mean_nA,CH2_C2_std_nA,CH2_C2_min_nA,CH2_C2_max_nA,CH2_C2_peak_nA,CH2_C2_peak_time_ms,CH2_V2_mean_V,CH2_V2_min_V,CH2_V2_max_V,CH2_R2_mean_Ohm,CH2_C3_n,CH2_C3_mean_nA,CH2_C3_std_nA,CH2_C3_min_nA,CH2_C3_max_nA,CH2_C3_peak_nA,CH2_C3_peak_time_ms,CH2_V3_mean_V,CH2_V3_min_V,CH2_V3_max_V,CH2_R3_mean_Ohm,device,measurement,type
2000,-14.274829,7.1035960800479945,-22.395,1.5329,-22.395,37.574834,-0.29999942099999993,-0.30013,-0.299873,665772487.8308551,2000,-16.044009050000003,0.8794448167315193,-17.9447,-14.7277,-17.9447,49.620186,-0.30000001849999997,-0.300002,-0.2999989999999999,18753919.424320444,756,-14.358328174603175,0.19627232632063163,-14.7133,-14.0289,-14.7133,98.91779,-0.30000000793650783,-0.3000009999999999,-0.2999989999999999,20897693.676375933,2000,0.0091193,0.20369853736483307,-3.5549000000000004,1.1727,-3.5549000000000004,16.412366,-0.2999992505,-0.3000589999999999,-0.2999259999999999,-inf,2000,0.0063139500000000005,0.005845341256479586,-0.013300000000000001,0.035199999999999995,-0.013300000000000001,80.97544099999999,-0.30000011299999996,-0.3000029999999999,-0.299997,-inf,758,0.00547401055408971,0.004967444610156648,-0.0185,0.028,-0.0185,112.099367,-0.3000001042216358,-0.3000029999999999,-0.299998,-inf,9,2,repeat
2000,-11.620248950000002,5.086189223474427,-17.3899,1.089,-17.3899,35.007323,-0.299999694,-0.300095,-0.299905,826795966.9094034,2000,-11.79914985,0.9670382472973061,-13.7459,-10.2904,-13.7459,49.406626,-0.3000000009999999,-0.3000009999999999,-0.3,25594810.80736402,576,-9.931735590277777,0.18965418781881982,-10.2674,-9.6107,-10.2674,98.662815,-0.30000000173611113,-0.3000009999999999,-0.3,30217191.0103306,2000,0.039940250000000004,0.18552779173398884,-1.7508,1.8923,-1.7508,4.14046,-0.29999950949999993,-0.3000609999999999,-0.299907,-inf,2000,0.003903899999999999,0.004559978233582412,-0.014,0.0221,-0.014,85.58158499999999,-0.3000000904999999,-0.3000009999999999,-0.2999989999999999,-inf,577,0.00280259965337955,0.0038731864260813,-0.0123,0.0134,-0.0123,102.471693,-0.30000005372616984,-0.3000009999999999,-0.3,-inf,9,3,repeat
2000,-13.608283850000001,6.767689526199151,-21.047,1.2216,-21.047,37.33723,-0.2999994559999999,-0.3000319999999999,-0.299948,648738722.0062958,2000,-14.981268550000003,1.0536361849856208,-17.146,-13.356,-17.146,49.607818,-0.2999999999999999,-0.3,-0.3,20122903.044696894,542,-13.004238376383766,0.18694569418039575,-13.338,-12.6878,-13.338,99.032963,-0.3,-0.3,-0.3,23074158.828188732,2000,0.07341374999999999,0.2179988639380413,-3.1715,2.7041000000000004,-3.1715,8.50396,-0.29999997399999995,-0.300081,-0.2999219999999999,-inf,2000,0.00542985,0.00452871600034777,-0.015100000000000002,0.0244,-0.015100000000000002,97.698858,-0.30000007449999994,-0.3000009999999999,-0.2999989999999999,-inf,540,0.0017509259259259262,0.004771387653809514,-0.0197,0.0123,-0.0197,103.696881,-0.30000008888888885,-0.3000009999999999,-0.2999989999999999,-inf,9,4,repeat
2000,-15.313393000000003,7.518836185831268,-23.7148,0.8304,-23.7148,37.825724,-0.29999959949999994,-0.300106,-0.299817,455938640.2196875,2000,-17.0035715,1.110109656602712,-19.3468,-15.344100000000001,-19.3468,49.59907,-0.2999999999999999,-0.3,-0.3,17717406.79268859,645,-14.914770387596898,0.23739094025710825,-15.323300000000001,-14.5059,-15.323300000000001,98.85662,-0.3,-0.3,-0.3,20119380.419376705,2000,0.08987614999999999,0.24254117323979402,-1.9535,3.1481,-1.9535,14.603503,-0.2999998139999999,-0.300096,-0.299881,-inf,2000,0.0022241,0.005015698137238918,-0.0107,0.0206,-0.0107,50.147105,-0.30000008999999994,-0.3000009999999999,-0.2999989999999999,-inf,646,-0.0005226006191950466,0.004818245367360679,-0.0093,0.0178,-0.0093,106.202721,-0.3000000913312693,-0.3000009999999999,-0.2999989999999999,-inf,9,5,repeat
2000,-16.833178249999996,8.214405820440904,-25.7838,0.194,-25.7838,38.870151,-0.29999958549999994,-0.3000319999999999,-0.2998639999999999,86117742.11152104,2000,-18.94640535,1.2112463285849964,-21.532899999999998,-17.1188,-21.532899999999998,49.493283,-0.2999999999999999,-0.3,-0.3,15897896.206996912,817,-16.563567074663403,0.2967444363344931,-17.0958,-16.0646,-17.0958,98.854399,-0.29999999999999993,-0.3,-0.3,18117842.902337946,2000,0.02902755,0.18080780325211612,-2.8611,2.0647,-2.8611,14.132977,-0.29999980349999994,-0.300062,-0.299882,-inf,2000,-0.0026328999999999997,0.004246990234628109,-0.02,0.0135,-0.02,73.010457,-0.30000006249999994,-0.3000009999999999,-0.2999989999999999,-inf,814,-0.004066216216216216,0.004748757971358008,-0.0223,0.0072,-0.0223,110.600533,-0.3000001068796068,-0.3000009999999999,-0.2999989999999999,-inf,9,6,repeat
2000,-18.6210576,7.934515294147385,-26.9238,1.1725,-26.9238,35.80702,-0.2999996734999999,-0.300052,-0.299908,278361655.62864494,2000,-19.6089387,1.193695843066896,-22.079900000000002,-17.815800000000003,-22.079900000000002,49.522847,-0.2999999999999999,-0.3,-0.3,15355090.767824668,618,-17.385355987055018,0.2303699360325264,-17.7891,-16.992,-17.7891,98.76159,-0.3,-0.3,-0.3,17258926.95102083,2000,0.06259105,0.23026842451487303,-2.8563,4.0677,-2.8563,33.005264,-0.2999998259999999,-0.3003599999999999,-0.299932,-inf,2000,-0.000498,0.0042454632231347265,-0.012400000000000001,0.015500000000000002,-0.012400000000000001,76.34882499999999,-0.3000000644999999,-0.3000009999999999,-0.2999989999999999,-inf,615,-0.0029403252032520325,0.00450049217991736,-0.0162,0.015100000000000002,-0.0162,111.897853,-0.3000000715447155,-0.3000009999999999,-0.2999989999999999,-inf,9,7,repeat
2000,-19.5184765,8.390970144287184,-28.694100000000002,0.8764,-28.694100000000002,35.588719999999995,-0.29999970599999987,-0.300046,-0.29996,252338852.12188646,2000,-20.670983550000003,1.2512292226999284,-23.2978,-18.8196,-23.2978,49.60307,-0.2999999999999999,-0.3,-0.3,14565446.315124268,997,-18.138831293881644,0.37017846044026725,-18.799300000000002,-17.5167,-18.799300000000002,98.953362,-0.29999999999999993,-0.3,-0.3,16545980.484031735,2000,0.0616777,0.24328106603526636,-3.4158,3.1995,-3.4158,34.350317,-0.29999952199999996,-0.300073,-0.299912,-inf,2000,-0.0031458000000000002,0.0057817356038906385,-0.0235,0.008799999999999999,-0.0235,84.446434,-0.30000010599999993,-0.3000009999999999,-0.2999989999999999,-inf,998,-0.005801903807615231,0.005769850944568077,-0.026699999999999998,0.0040999999999999995,-0.026699999999999998,122.916435,-0.30000012925851693,-0.3000009999999999,-0.2999989999999999,-inf,9,8,repeat
2000,-19.08570675,9.03524213189998,-28.9403,1.7137,-28.9403,35.823431,-0.29999976049999993,-0.3000609999999999,-0.299967,360741112.14059913,2000,-20.723727249999996,1.3237743704288658,-23.5251,-18.756700000000002,-23.5251,49.900158,-0.2999999999999999,-0.3,-0.3,14534265.908790855,572,-18.32833531468532,0.22756052279619443,-18.732300000000002,-17.9481,-18.732300000000002,99.162746,-0.3,-0.3,-0.3,16370616.216487197,2000,0.08235710000000002,0.32615969894240016,-1.7168999999999999,4.3493,-1.7168999999999999,9.511003,-0.2999997959999999,-0.300071,-0.299919,2415784460.073382,2000,-0.03636375,0.0053707777429607105,-0.05960000000000001,-0.0156,-0.05960000000000001,51.490699,-0.3000000774999999,-0.3000009999999999,-0.2999989999999999,8452480107.501154,570,-0.036061403508771926,0.0038454937628055997,-0.0531,-0.0219,-0.0531,109.597432,-0.3000000403508772,-0.3000009999999999,-0.2999989999999999,8419921552.425713,9,9,repeat
2000,-19.77095605,9.39935175623735,-30.155,1.0058,-30.155,35.873715,-0.29999968299999996,-0.300037,-0.299942,359559186.80991113,2000,-21.497771299999997,1.3784900845682337,-24.444,-19.4605,-24.444,49.672213,-0.2999999999999999,-0.3,-0.3,14011325.205907948,544,-19.026491911764708,0.22889017996249408,-19.4326,-18.6416,-19.4326,99.055889,-0.3,-0.3,-0.3,15769765.539973207,2000,0.1270503,0.4010684921027689,-3.2,5.9686,-3.2,27.986577,-0.2999996129999999,-0.300066,-0.29985,12267914469.446465,2000,-0.011122749999999999,0.004907242397872326,-0.0293,0.0014,-0.0293,81.91675099999999,-0.30000009149999995,-0.3000009999999999,-0.2999989999999999,-inf,545,-0.012744954128440367,0.003739679087328317,-0.0255,0.0021999999999999997,-0.0255,109.514919,-0.3000000770642202,-0.3000009999999999,-0.3,28781481168.40992,9,10,repeat
2000,-19.29356805,10.087321878556022,-30.6867,1.4663,-30.6867,36.428918,-0.2999996879999999,-0.300022,-0.299957,422039670.8234448,2000,-21.3217618,1.5672004475216679,-24.7137,-19.0648,-24.7137,49.528379,-0.2999999999999999,-0.3,-0.3,14144508.126525935,1210,-18.1459220661157,0.49751688916540904,-19.036900000000003,-17.3258,-19.036900000000003,99.267726,-0.29999999999999993,-0.3,-0.3,16545044.704525378,2000,0.15272709999999998,0.5085140263779374,-5.0601,5.4062,-5.0601,27.523142,-0.29999989799999993,-0.300068,-0.299934,-inf,2000,-0.01191645,0.004978624081648782,-0.031299999999999994,0.0008,-0.031299999999999994,78.597335,-0.30000010799999993,-0.3000009999999999,-0.2999989999999999,31977455020.817234,1211,-0.011779603633360858,0.004497891720062665,-0.0225,0.0061,-0.0225,128.704937,-0.30000010652353426,-0.3000009999999999,-0.2999989999999999,-inf,9,11,repeat
2000,-21.8147066,10.582602332825978,-33.28660000000001,1.2853,-33.28660000000001,36.011519,-0.2999998274999999,-0.30012,-0.299973,422534752.31208426,2000,-23.623346349999995,1.6685117169086374,-27.1662,-21.183699999999998,-27.1662,49.509267,-0.30000000049999986,-0.3000009999999999,-0.3,12761460.843735479,569,-20.66907029876977,0.2745396495391891,-21.1511,-20.2037,-21.1511,98.779412,-0.3,-0.3,-0.3,14516996.764948629,2000,0.13152870000000003,0.45532601291308594,-3.241,6.6293,-3.241,27.107617,-0.2999998319999999,-0.300131,-0.2998929999999999,-inf,2000,-0.009108350000000001,0.004955497326644137,-0.0284,0.0016,-0.0284,69.825549,-0.30000009499999986,-0.3000009999999999,-0.2999989999999999,-inf,570,-0.009982105263157896,0.0050309442233047955,-0.0223,0.0084,-0.0223,99.509474,-0.3000000929824561,-0.3000009999999999,-0.2999989999999999,27733869292.478905,9,12,repeat
2000,-16.97386065,8.3847014073467,-25.9671,0.4625,-25.9671,36.579959,-0.2999996879999999,-0.3000359999999999,-0.299954,227936966.3060827,2000,-18.641768349999996,1.1402620483041075,-21.1058,-16.9326,-21.1058,49.618854,-0.2999999999999999,-0.3,-0.3,16152145.323794499,582,-16.561331443298972,0.1940178153121473,-16.9147,-16.2276,-16.9147,98.749658,-0.29999999999999993,-0.3,-0.3,18116966.372490324,2000,0.008317149999999999,0.1418981237001826,-2.009,1.4897,-2.009,25.853232,-0.30000008999999994,-0.300067,-0.299934,3652717662.958553,2000,-0.02451125,0.003964697699878985,-0.040600000000000004,-0.0071,-0.040600000000000004,81.30484,-0.3000000789999999,-0.3000009999999999,-0.2999989999999999,12601472359.962736,579,-0.023703454231433507,0.00492055098110737,-0.0349,-0.0054,-0.0349,104.820352,-0.30000009844559583,-0.3000009999999999,-0.2999989999999999,13530665265.452198,9,13,repeat
2000,-19.509641300000002,9.461982188130486,-29.917399999999997,1.0596999999999999,-29.917399999999997,36.141738,-0.29999969299999985,-0.300081,-0.299975,223440786.52588978,2000,-20.5142764,1.2787885835875283,-23.2898,-18.5875,-23.2898,49.677052,-0.2999999999999999,-0.3,-0.3,14679827.003274001,566,-18.16487296819788,0.22353344631614,-18.563499999999998,-17.7886,-18.563499999999998,98.895404,-0.30000000000000004,-0.3,-0.3,16517887.230800599,2000,0.17370360000000004,0.6462130001151315,-1.0461,12.466800000000001,-1.0461,18.049549,-0.30000000349999995,-0.3000649999999999,-0.299933,-inf,2000,-0.02123885,0.004546129048120068,-0.0422,-0.0047,-0.0422,76.370513,-0.30000008849999993,-0.3000009999999999,-0.2999989999999999,14808043635.532265,567,-0.020677072310405643,0.004859768847480887,-0.0399,-0.013000000000000001,-0.0399,106.948929,-0.30000009347442674,-0.3000009999999999,-0.2999989999999999,15255897251.29958,9,14,repeat
2000,-22.86184105,10.15135224295168,-32.9345,1.7246,-32.9345,36.325486,-0.29999970549999994,-0.300037,-0.299915,350138981.6797116,2000,-23.44292215,1.436330720528439,-26.5399,-21.3516,-26.5399,49.575191,-0.2999999999999999,-0.3,-0.3,12844310.47397611,1117,-20.508332139659803,0.4718316996665259,-21.331200000000003,-19.7386,-21.331200000000003,98.987207,-0.3000000008952552,-0.3000009999999999,-0.3,14635934.993944142,2000,0.12292085000000001,0.46074106990480673,-1.7184,6.0477,-1.7184,15.159467,-0.2999999489999999,-0.300062,-0.299902,-inf,2000,-0.01649775,0.0043071633084180464,-0.0362,0.0010999999999999998,-0.0362,64.160401,-0.3000000874999999,-0.3000009999999999,-0.2999989999999999,19936152569.67895,1116,-0.01695905017921147,0.004924163773963668,-0.0357,-0.0027,-0.0357,112.453812,-0.30000010573476704,-0.3000009999999999,-0.2999989999999999,19272230671.763596,9,15,repeat
2000,-23.2404083,11.409339215610146,-35.4169,2.2399,-35.4169,36.470914,-0.2999996429999999,-0.300025,-0.2998699999999999,221798297.90616614,2000,-24.7581511,1.5826868024552814,-28.1581,-22.4631,-28.1581,49.525145,-0.30000000049999986,-0.3000009999999999,-0.3,12165854.367317852,512,-22.001210351562502,0.2405205601878267,-22.4343,-21.6065,-22.4343,98.78376,-0.29999999999999993,-0.3,-0.3,13637238.517028324,2000,0.23672590000000002,0.7158836561856868,-1.4756,10.7258,-1.4756,32.172148,-0.2999996409999999,-0.30004,-0.2999239999999999,-inf,2000,-0.0116782,0.0050823970860284055,-0.0237,0.0089,-0.0237,94.417656,-0.3000000994999999,-0.3000009999999999,-0.2999989999999999,-inf,514,-0.014019260700389105,0.0036135707284465413,-0.0277,0.0002,-0.0277,107.918497,-0.30000006809338514,-0.3000009999999999,-0.3,20746008828.191307,9,16,repeat
2000,-24.719361250000002,12.260163970075604,-37.732600000000005,0.9877,-37.732600000000005,36.67778,-0.29999979649999997,-0.3000569999999999,-0.299929,305478026.7576322,2000,-26.179284750000004,1.6527962895771087,-29.935399999999998,-23.761,-29.935399999999998,49.529923,-0.30000000049999986,-0.3000009999999999,-0.3,11504089.30332709,861,-22.9839299651568,0.41017124320484494,-23.7264,-22.3241,-23.7264,98.829844,-0.29999999999999993,-0.3,-0.3,13056744.413104342,2000,0.24272935000000004,0.7030646961319074,-1.0647,12.2494,-1.0647,21.645703,-0.2999996275,-0.3000609999999999,-0.29972,-inf,2000,-0.00694745,0.005163158200055408,-0.0222,0.011800000000000001,-0.0222,77.49804,-0.30000008849999993,-0.3000009999999999,-0.2999989999999999,-inf,859,-0.011044703143189756,0.004822369616395516,-0.028499999999999998,0.008199999999999999,-0.028499999999999998,115.343947,-0.3000000884749708,-0.3000009999999999,-0.2999989999999999,35283723438.11053,9,17,repeat
2000,-14.98160395,7.56093117823793,-23.905199999999997,3.6231,-23.905199999999997,36.124615,-0.3000000154999999,-0.300182,-0.29989,331679315.648053,2000,-15.417101700000003,1.3331603780205412,-18.2252,-13.448400000000001,-18.2252,49.984684,-0.3000000374999999,-0.3000049999999999,-0.299997,19601795.09262323,469,-13.084996801705758,0.18719682660627143,-13.4314,-12.773200000000001,-13.4314,99.632064,-0.29999999573560754,-0.3000029999999999,-0.299996,22931699.55896114,2000,0.10905649999999997,0.786212641520469,-7.3149999999999995,9.187,-7.3149999999999995,7.823029999999999,-0.2999994855,-0.3002479999999999,-0.299764,-inf,2000,-0.009348799999999999,0.011403727507290335,-0.0951,0.0819,-0.0951,87.317801,-0.30000011899999995,-0.300008,-0.299991,-inf,469,-0.01082452025586354,0.011300360029157677,-0.0751,0.056,-0.0751,107.513956,-0.3000002238805969,-0.300008,-0.299994,36683620712.11199,9,18,repeat
2000,-17.358581,7.775392755263769,-25.9427,1.5725,-25.9427,35.82007,-0.2999999379999999,-0.3001399999999999,-0.2999179999999999,231879816.93344548,2000,-17.214279849999997,1.4494651912375414,-20.2916,-15.054400000000003,-20.2916,49.809684,-0.30000003299999994,-0.3000049999999999,-0.299996,17548795.978660353,574,-14.580417595818815,0.24920656070671757,-15.0417,-14.1723,-15.0417,99.55052,-0.30000002439024387,-0.300004,-0.299996,20581538.052830774,2000,0.03106125,0.6421572294750882,-7.5272000000000014,6.749,-7.5272000000000014,21.259217,-0.299999072,-0.300209,-0.2997289999999999,-inf,2000,-0.01035565,0.012352897438053047,-0.0949,0.0906,-0.0949,63.678119,-0.30000013049999996,-0.300008,-0.299989,-inf,572,-0.011364510489510489,0.012537510063967762,-0.0969,0.09200000000000001,-0.0969,104.060268,-0.3000001853146853,-0.30001,-0.299991,33141783274.376938,9,19,repeat
2000,-18.37168845,7.942446871092791,-27.1078,0.8899,-27.1078,35.463908,-0.299999961,-0.300181,-0.299867,167094005.4936987,2000,-18.123709399999996,1.512965816250391,-21.2408,-15.913800000000002,-21.2408,50.028507,-0.3000000259999999,-0.3000049999999999,-0.299996,16666112.750225613,677,-15.399412555391434,0.290357155612707,-15.9137,-14.909999999999998,-15.9137,99.405663,-0.30000003988183155,-0.3000049999999999,-0.299996,19488178.601254083,2000,0.05892794999999998,0.6191861217360033,-11.244,6.7219999999999995,-11.244,20.974294,-0.29999900599999996,-0.300235,-0.299745,-inf,2000,-0.0100546,0.011226073721724919,-0.0998,0.08910000000000001,-0.0998,52.841081,-0.3000001679999999,-0.3000089999999999,-0.29999,29482241125.526463,678,-0.011019026548672567,0.011722494413289533,-0.0884,0.07050000000000001,-0.0884,104.427601,-0.30000016666666657,-0.3000089999999999,-0.299991,27456344284.925793,9,20,repeat
2000,-18.9750583,7.741437470829206,-27.573800000000002,0.9648,-27.573800000000002,34.409719,-0.2999999189999999,-0.300174,-0.2998329999999999,125205097.68319933,2000,-18.2826097,1.4788252782758833,-21.3792,-16.113,-21.3792,49.963014,-0.30000002199999987,-0.3000049999999999,-0.299996,16514422.350831348,486,-15.730759670781891,0.20530470776383689,-16.1039,-15.381200000000002,-16.1039,99.839268,-0.3000000288065842,-0.300004,-0.299997,19074159.968646172,2000,0.027843149999999994,0.6119164638759598,-7.210200000000001,6.627,-7.210200000000001,18.33162,-0.29999895949999994,-0.300325,-0.299639,-inf,2000,-0.0105875,0.011966878742739133,-0.1047,0.0912,-0.1047,82.486548,-0.3000001654999999,-0.3000089999999999,-0.299991,30202774506.12319,488,-0.010610450819672131,0.012433183781072383,-0.0841,0.0753,-0.0841,100.419355,-0.3000001454918032,-0.300008,-0.299992,-inf,9,21,repeat
2000,-19.169900100000003,8.728814215138915,-28.6338,2.0687,-28.6338,35.517107,-0.2999999169999999,-0.3000939999999999,-0.299845,219076524.79328698,2000,-19.761444100000002,1.5821478046481836,-23.0439,-17.4497,-23.0439,50.033374,-0.3000000314999999,-0.3000049999999999,-0.299996,15276606.662832798,612,-16.94279411764706,0.26840785012345386,-17.4274,-16.4831,-17.4274,99.505694,-0.3000000163398693,-0.3000049999999999,-0.299996,17711077.24410733,2000,0.046954800000000005,0.6641531232498431,-11.123999999999999,6.7964,-11.123999999999999,13.3539,-0.29999900199999996,-0.300266,-0.299763,-inf,2000,-0.010230900000000001,0.011037132523312773,-0.10880000000000001,0.0892,-0.10880000000000001,89.144306,-0.30000014499999994,-0.30001,-0.299991,-inf,612,-0.012344117647058823,0.012780066364232578,-0.0949,0.06010000000000001,-0.0949,100.355193,-0.3000001895424836,-0.3000089999999999,-0.299991,27989140515.410923,9,22,repeat
2000,-19.250580649999996,8.936022248503159,-29.0228,1.0188,-29.0228,36.197419,-0.30000022249999997,-0.300107,-0.299913,222036969.2025624,2000,-20.149105100000003,1.6105079436569947,-23.5592,-17.7742,-23.5592,49.86513,-0.3000000359999999,-0.3000049999999999,-0.299996,14982169.042933362,549,-17.311648087431696,0.2516519641837508,-17.7678,-16.8837,-17.7678,99.450755,-0.30000001275045535,-0.3000029999999999,-0.299997,17333028.224325947,2000,0.017705250000000002,0.574882845796109,-5.6673,5.2848,-5.6673,9.926144,-0.29999864499999995,-0.300058,-0.299826,-inf,2000,-0.01190855,0.01272882922519672,-0.1101,0.09069999999999999,-0.1101,70.320942,-0.3000001679999999,-0.3000089999999999,-0.299987,-inf,550,-0.012144545454545456,0.009060806390845838,-0.0786,0.0404,-0.0786,100.027914,-0.30000017090909087,-0.3000069999999999,-0.299995,23187509477.18062,9,23,repeat
2000,-17.160800300000002,9.072397177949009,-27.5397,2.8106,-27.5397,35.445163,-0.2999997319999999,-0.300104,-0.29972,179986248.27094424,2000,-19.18177915,1.5528384475702561,-22.41,-16.8749,-22.41,49.625276,-0.30000001549999994,-0.300002,-0.2999989999999999,15740704.395025153,443,-16.422563205417607,0.25724321585735593,-16.851599999999998,-15.989300000000002,-16.851599999999998,99.00965,-0.30000000677200894,-0.3000009999999999,-0.2999989999999999,18272025.961240325,2000,0.12389354999999999,0.7043047232732506,-6.5689,5.5742,-6.5689,2.541383,-0.2999997964999999,-0.3002479999999999,-0.2997849999999999,-inf,2000,-0.01048555,0.0054014862977343845,-0.033999999999999996,0.0247,-0.033999999999999996,66.969894,-0.3000001219999999,-0.3000029999999999,-0.299997,31045284757.403244,443,-0.01180022573363431,0.006394962309142594,-0.0331,0.013000000000000001,-0.0331,100.282013,-0.30000012189616243,-0.300002,-0.299997,21604460810.420166,9,24,repeat
