dataset	model_type	experiment	experiment_name	checkpoint	module_path	layer_index	layer_type	retention_time_s	tau_1	tau_2	A_0	retention_state_dependent	retention_decay_factor_scalar	weight_abs_mean	base_effective_abs_mean	drift_pos_mean	drift_pos_l2	drift_neg_mean	drift_neg_l2	drift_effective_mean	drift_effective_std	drift_effective_l2	drift_effective_linf	drift_abs_to_weight_abs_corr	drift_abs_to_base_effective_abs_corr	script	evidence_grade
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.2.mlp.fc1	21	AnalogLinear	86400.0	0.14	0.61	0.6	False	0.6000000238418579	0.04070992395281792	1.4718751907348633	-0.6934139728546143	262.5892028808594	-0.6953358054161072	263.40472412109375	0.001921874238178134	0.7482818365097046	239.4509735107422	3.5999999046325684	0.988462558249723	0.999999999999996	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.2.mlp.fc2	22	AnalogLinear	0.0	0.14	0.61	0.6	False	1.0	0.03880536928772926	1.4735684394836426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	nan	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.2.mlp.fc2	22	AnalogLinear	1000.0	0.14	0.61	0.6	False	0.6000000238418579	0.03880536928772926	1.4735684394836426	-0.6917498707771301	262.322265625	-0.6976771950721741	264.5157775878906	0.005927343387156725	0.750807523727417	240.26589965820312	3.5999999046325684	0.9886994672272845	0.9999999999999994	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.2.mlp.fc2	22	AnalogLinear	10000.0	0.14	0.61	0.6	False	0.6000000238418579	0.03880536928772926	1.4735684394836426	-0.6917498707771301	262.322265625	-0.6976771950721741	264.5157775878906	0.005927343387156725	0.750807523727417	240.26589965820312	3.5999999046325684	0.9886994672272845	0.9999999999999994	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.2.mlp.fc2	22	AnalogLinear	86400.0	0.14	0.61	0.6	False	0.6000000238418579	0.03880536928772926	1.4735684394836426	-0.6917498707771301	262.322265625	-0.6976771950721741	264.5157775878906	0.005927343387156725	0.750807523727417	240.26589965820312	3.5999999046325684	0.9886994672272845	0.9999999999999994	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.3.attn.qkv	23	AnalogLinear	0.0	0.14	0.61	0.6	False	1.0	0.039701759815216064	1.3580235242843628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	nan	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.3.attn.qkv	23	AnalogLinear	1000.0	0.14	0.61	0.6	False	0.6000000238418579	0.039701759815216064	1.3580235242843628	-0.6711498498916626	218.35858154296875	-0.6720592379570007	218.5627899169922	0.0009093747939914465	0.698764979839325	193.64759826660156	3.5999999046325684	0.9874467177359758	0.9999999999999978	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.3.attn.qkv	23	AnalogLinear	10000.0	0.14	0.61	0.6	False	0.6000000238418579	0.039701759815216064	1.3580235242843628	-0.6711498498916626	218.35858154296875	-0.6720592379570007	218.5627899169922	0.0009093747939914465	0.698764979839325	193.64759826660156	3.5999999046325684	0.9874467177359758	0.9999999999999978	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.3.attn.qkv	23	AnalogLinear	86400.0	0.14	0.61	0.6	False	0.6000000238418579	0.039701759815216064	1.3580235242843628	-0.6711498498916626	218.35858154296875	-0.6720592379570007	218.5627899169922	0.0009093747939914465	0.698764979839325	193.64759826660156	3.5999999046325684	0.9874467177359758	0.9999999999999978	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.3.attn.proj	24	AnalogLinear	0.0	0.14	0.61	0.6	False	1.0	0.0362575501203537	1.4867111444473267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	nan	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.3.attn.proj	24	AnalogLinear	1000.0	0.14	0.61	0.6	False	0.6000000238418579	0.0362575501203537	1.4867111444473267	-0.6994749307632446	133.21385192871094	-0.6952093243598938	131.83306884765625	-0.004265624564141035	0.7591702938079834	121.46916198730469	3.5999999046325684	0.9889802717676107	0.9999999999999973	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.3.attn.proj	24	AnalogLinear	10000.0	0.14	0.61	0.6	False	0.6000000238418579	0.0362575501203537	1.4867111444473267	-0.6994749307632446	133.21385192871094	-0.6952093243598938	131.83306884765625	-0.004265624564141035	0.7591702938079834	121.46916198730469	3.5999999046325684	0.9889802717676107	0.9999999999999973	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.3.attn.proj	24	AnalogLinear	86400.0	0.14	0.61	0.6	False	0.6000000238418579	0.0362575501203537	1.4867111444473267	-0.6994749307632446	133.21385192871094	-0.6952093243598938	131.83306884765625	-0.004265624564141035	0.7591702938079834	121.46916198730469	3.5999999046325684	0.9889802717676107	0.9999999999999973	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.3.mlp.fc1	25	AnalogLinear	0.0	0.14	0.61	0.6	False	1.0	0.04236947372555733	1.3880916833877563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	nan	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.3.mlp.fc1	25	AnalogLinear	1000.0	0.14	0.61	0.6	False	0.6000000238418579	0.04236947372555733	1.3880916833877563	-0.679124116897583	255.0331573486328	-0.6761123538017273	253.4965362548828	-0.003011720022186637	0.7060598731040955	225.9412384033203	3.5999999046325684	0.9871276528815525	1.0	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.3.mlp.fc1	25	AnalogLinear	10000.0	0.14	0.61	0.6	False	0.6000000238418579	0.04236947372555733	1.3880916833877563	-0.679124116897583	255.0331573486328	-0.6761123538017273	253.4965362548828	-0.003011720022186637	0.7060598731040955	225.9412384033203	3.5999999046325684	0.9871276528815525	1.0	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.3.mlp.fc1	25	AnalogLinear	86400.0	0.14	0.61	0.6	False	0.6000000238418579	0.04236947372555733	1.3880916833877563	-0.679124116897583	255.0331573486328	-0.6761123538017273	253.4965362548828	-0.003011720022186637	0.7060598731040955	225.9412384033203	3.5999999046325684	0.9871276528815525	1.0	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.3.mlp.fc2	26	AnalogLinear	0.0	0.14	0.61	0.6	False	1.0	0.038093723356723785	1.571877121925354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	nan	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.3.mlp.fc2	26	AnalogLinear	1000.0	0.14	0.61	0.6	False	0.6000000238418579	0.038093723356723785	1.571877121925354	-0.716947615146637	274.13330078125	-0.7118030190467834	272.6805114746094	-0.0051445309072732925	0.7981042861938477	255.398681640625	3.5999999046325684	0.9898815169183612	0.9999999999999962	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.3.mlp.fc2	26	AnalogLinear	10000.0	0.14	0.61	0.6	False	0.6000000238418579	0.038093723356723785	1.571877121925354	-0.716947615146637	274.13330078125	-0.7118030190467834	272.6805114746094	-0.0051445309072732925	0.7981042861938477	255.398681640625	3.5999999046325684	0.9898815169183612	0.9999999999999962	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.3.mlp.fc2	26	AnalogLinear	86400.0	0.14	0.61	0.6	False	0.6000000238418579	0.038093723356723785	1.571877121925354	-0.716947615146637	274.13330078125	-0.7118030190467834	272.6805114746094	-0.0051445309072732925	0.7981042861938477	255.398681640625	3.5999999046325684	0.9898815169183612	0.9999999999999962	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.4.attn.qkv	27	AnalogLinear	0.0	0.14	0.61	0.6	False	1.0	0.04246023669838905	1.486039161682129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	nan	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.4.attn.qkv	27	AnalogLinear	1000.0	0.14	0.61	0.6	False	0.6000000238418579	0.04246023669838905	1.486039161682129	-0.6972467303276062	229.6156005859375	-0.6971686482429504	229.77481079101562	-7.812490366632119e-05	0.7605413794517517	210.76742553710938	3.5999999046325684	0.9891597388353619	0.9999999999999989	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.4.attn.qkv	27	AnalogLinear	10000.0	0.14	0.61	0.6	False	0.6000000238418579	0.04246023669838905	1.486039161682129	-0.6972467303276062	229.6156005859375	-0.6971686482429504	229.77481079101562	-7.812490366632119e-05	0.7605413794517517	210.76742553710938	3.5999999046325684	0.9891597388353619	0.9999999999999989	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.4.attn.qkv	27	AnalogLinear	86400.0	0.14	0.61	0.6	False	0.6000000238418579	0.04246023669838905	1.486039161682129	-0.6972467303276062	229.6156005859375	-0.6971686482429504	229.77481079101562	-7.812490366632119e-05	0.7605413794517517	210.76742553710938	3.5999999046325684	0.9891597388353619	0.9999999999999989	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.4.attn.proj	28	AnalogLinear	0.0	0.14	0.61	0.6	False	1.0	0.03688307851552963	1.4944219589233398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	nan	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.4.attn.proj	28	AnalogLinear	1000.0	0.14	0.61	0.6	False	0.6000000238418579	0.03688307851552963	1.4944219589233398	-0.7009655833244324	133.59661865234375	-0.696803092956543	132.8703155517578	-0.0041624996811151505	0.7671943306922913	122.7529067993164	3.5999999046325684	0.9893840517227107	0.9999999999999969	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.4.attn.proj	28	AnalogLinear	10000.0	0.14	0.61	0.6	False	0.6000000238418579	0.03688307851552963	1.4944219589233398	-0.7009655833244324	133.59661865234375	-0.696803092956543	132.8703155517578	-0.0041624996811151505	0.7671943306922913	122.7529067993164	3.5999999046325684	0.9893840517227107	0.9999999999999969	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.4.attn.proj	28	AnalogLinear	86400.0	0.14	0.61	0.6	False	0.6000000238418579	0.03688307851552963	1.4944219589233398	-0.7009655833244324	133.59661865234375	-0.696803092956543	132.8703155517578	-0.0041624996811151505	0.7671943306922913	122.7529067993164	3.5999999046325684	0.9893840517227107	0.9999999999999969	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.4.mlp.fc1	29	AnalogLinear	0.0	0.14	0.61	0.6	False	1.0	0.04285147786140442	1.522670030593872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	nan	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.4.mlp.fc1	29	AnalogLinear	1000.0	0.14	0.61	0.6	False	0.6000000238418579	0.04285147786140442	1.522670030593872	-0.7017037868499756	266.7950744628906	-0.707364022731781	269.34844970703125	0.005660154856741428	0.7722108364105225	247.11412048339844	3.5999999046325684	0.9890782056908944	0.9999999999999981	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.4.mlp.fc1	29	AnalogLinear	10000.0	0.14	0.61	0.6	False	0.6000000238418579	0.04285147786140442	1.522670030593872	-0.7017037868499756	266.7950744628906	-0.707364022731781	269.34844970703125	0.005660154856741428	0.7722108364105225	247.11412048339844	3.5999999046325684	0.9890782056908944	0.9999999999999981	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.4.mlp.fc1	29	AnalogLinear	86400.0	0.14	0.61	0.6	False	0.6000000238418579	0.04285147786140442	1.522670030593872	-0.7017037868499756	266.7950744628906	-0.707364022731781	269.34844970703125	0.005660154856741428	0.7722108364105225	247.11412048339844	3.5999999046325684	0.9890782056908944	0.9999999999999981	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.4.mlp.fc2	30	AnalogLinear	0.0	0.14	0.61	0.6	False	1.0	0.03803134337067604	1.5420178174972534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	nan	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.4.mlp.fc2	30	AnalogLinear	1000.0	0.14	0.61	0.6	False	0.6000000238418579	0.03803134337067604	1.5420178174972534	-0.7085358500480652	270.2113037109375	-0.7082710266113281	269.964599609375	-0.0002648437221068889	0.7818636298179626	250.1964111328125	3.5999999046325684	0.9894017721155841	0.9999999999999992	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.4.mlp.fc2	30	AnalogLinear	10000.0	0.14	0.61	0.6	False	0.6000000238418579	0.03803134337067604	1.5420178174972534	-0.7085358500480652	270.2113037109375	-0.7082710266113281	269.964599609375	-0.0002648437221068889	0.7818636298179626	250.1964111328125	3.5999999046325684	0.9894017721155841	0.9999999999999992	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.4.mlp.fc2	30	AnalogLinear	86400.0	0.14	0.61	0.6	False	0.6000000238418579	0.03803134337067604	1.5420178174972534	-0.7085358500480652	270.2113037109375	-0.7082710266113281	269.964599609375	-0.0002648437221068889	0.7818636298179626	250.1964111328125	3.5999999046325684	0.9894017721155841	0.9999999999999992	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.5.attn.qkv	31	AnalogLinear	0.0	0.14	0.61	0.6	False	1.0	0.0426458939909935	1.4152032136917114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	nan	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.5.attn.qkv	31	AnalogLinear	1000.0	0.14	0.61	0.6	False	0.6000000238418579	0.0426458939909935	1.4152032136917114	-0.6825779676437378	223.00518798828125	-0.6835029721260071	223.2257537841797	0.0009250000584870577	0.7235344648361206	200.5119171142578	3.5999999046325684	0.9879735590689371	0.999999999999996	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.5.attn.qkv	31	AnalogLinear	10000.0	0.14	0.61	0.6	False	0.6000000238418579	0.0426458939909935	1.4152032136917114	-0.6825779676437378	223.00518798828125	-0.6835029721260071	223.2257537841797	0.0009250000584870577	0.7235344648361206	200.5119171142578	3.5999999046325684	0.9879735590689371	0.999999999999996	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.5.attn.qkv	31	AnalogLinear	86400.0	0.14	0.61	0.6	False	0.6000000238418579	0.0426458939909935	1.4152032136917114	-0.6825779676437378	223.00518798828125	-0.6835029721260071	223.2257537841797	0.0009250000584870577	0.7235344648361206	200.5119171142578	3.5999999046325684	0.9879735590689371	0.999999999999996	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.5.attn.proj	32	AnalogLinear	0.0	0.14	0.61	0.6	False	1.0	0.036589693278074265	1.2359298467636108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	nan	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
